datetime,GHI,BNI,DHI,DBT,RH,Ws10,Wd10,Patmo,Rainfall
06-Jan-2022 15:50:00,85.79,0.2729,85.96,23.653,94.44,0.1031,131.529,1014,0
06-Jan-2022 16:00:00,71.136,0.3106,70.999,23.891,94.17,0.1031,141.783,1014,0
06-Jan-2022 16:10:00,61.548,0.381,60.874,24.141,94.15,0.1031,77.161,1014,0
06-Jan-2022 16:20:00,62.394,0.954,61.95,24.383,94.15,0.103,320.019,1014,0
06-Jan-2022 16:30:00,57.36,0.7415,57.312,24.72,94.45,0.103,356.48,1014,0
06-Jan-2022 16:40:00,48.818,0.318,48.482,24.842,94.47,0.103,354.87,1014,0
06-Jan-2022 16:50:00,46.331,0.1616,46.166,24.803,94.26,0.103,307.17,1014,0
06-Jan-2022 17:00:00,47.008,0,46.661,24.657,94.21,0.103,329.97,1014,0
06-Jan-2022 17:10:00,42.209,0.1271,41.641,24.473,93.86,0.103,232.805,1014,0
06-Jan-2022 17:20:00,40.863,0.2018,39.944,24.555,93.99,0.103,79.48,1014,0
06-Jan-2022 17:30:00,38.481,0.0615,37.73,24.663,94.12,0.2052,154.95,1014,0
06-Jan-2022 17:40:00,37.15,0,36.5,24.469,93.85,0.103,291.74,1014,0
06-Jan-2022 17:50:00,36.607,0.2294,35.367,24.624,94.25,0.103,329.31,1014,0
06-Jan-2022 18:00:00,30.72,0.3148,29.648,24.72,94.35,0.103,172.988,1014,0
06-Jan-2022 18:10:00,21.598,0.0365,20.518,24.653,94.16,0.103,212.494,1014.5,0
06-Jan-2022 18:20:00,16.527,0,15.221,24.396,93.72,0.6137,159.434,1015,0
06-Jan-2022 18:30:00,12.9,0,11.156,24.269,93.48,0.103,138.01,1015,0
06-Jan-2022 18:40:00,9.4367,0.1303,7.621,24.234,93.48,0.103,305.762,1015,0
06-Jan-2022 18:50:00,5.9196,0.318,4.3763,24.252,93.8,0.103,302.41,1015,0
06-Jan-2022 19:00:00,2.4431,0.308,1.5385,24.15,93.6,0.2203,247.341,1015,0
06-Jan-2022 19:10:00,0.8445,0.2931,0.1138,23.972,93.34,0.2073,269.98,1015,0
06-Jan-2022 19:20:00,0.377,0.2676,0,23.824,93.33,0.103,275.49,1015,0
06-Jan-2022 19:30:00,0.0629,0,0,23.67,93.14,0.103,108.192,1015,0
06-Jan-2022 19:40:00,0.2753,0.0557,0,23.578,93.08,0.0927,161.4063,1015,0
06-Jan-2022 19:50:00,0.3639,0.3175,0,23.521,92.98,0.094,106.2065,1015,0
06-Jan-2022 20:00:00,0.3393,0.2862,0,23.509,92.95,0.2758,122.3987,1015,0
06-Jan-2022 20:10:00,0,0,0,23.521,93.01,0.46,91.8932,1015,0
06-Jan-2022 20:20:00,0,0,0,23.519,93.21,0.0927,24.8688,1015,0
06-Jan-2022 20:30:00,0,0,0,23.486,93.27,0.1491,55.421,1015,0
06-Jan-2022 20:40:00,0,0,0,23.471,92.65,0.103,44.373,1015,0
06-Jan-2022 20:50:00,0,0,0,23.496,92.38,0.4473,45.939,1015,0
06-Jan-2022 21:00:00,0,0,0,23.461,92.31,0.103,43.349,1015,0
06-Jan-2022 21:10:00,0,0,0,23.449,92.54,0.103,49.055,1015,0
06-Jan-2022 21:20:00,0,0,0,23.349,92.26,0.1333,72.961,1015,0
06-Jan-2022 21:30:00,0,0,0,23.359,92.03,0.103,87.954,1015,0
06-Jan-2022 21:40:00,0,0,0,23.365,92,0.103,87.041,1014.8,0
06-Jan-2022 21:50:00,0,0,0,23.317,91.83,0.103,92.589,1014,0
06-Jan-2022 22:00:00,0,0,0,23.341,91.67,0.103,93.48,1014,0
06-Jan-2022 22:10:00,0,0,0,23.437,91.66,0.1069,98.328,1014,0
06-Jan-2022 22:20:00,0,0,0,23.468,91.35,1.364,94.94,1014,0
06-Jan-2022 22:30:00,0,0,0,23.582,91.16,0.9471,104.17,1014,0
06-Jan-2022 22:40:00,0,0,0,23.793,90.48,1.7867,107.61,1014,0
06-Jan-2022 22:50:00,0,0,0,23.836,89.76,1.143,102,1014,0
06-Jan-2022 23:00:00,0,0,0,23.858,89.43,1.9091,109.81,1014,0
06-Jan-2022 23:10:00,0,0,0,23.871,88.47,2.1122,105.52,1014,0
06-Jan-2022 23:20:00,0,0,0,23.872,88.2,1.4004,101.94,1014,0
06-Jan-2022 23:30:00,0,0,0,23.89,87.78,2.0071,100.92,1013.2,0
06-Jan-2022 23:40:00,0,0,0,23.996,87.42,1.8364,97.96,1013,0
06-Jan-2022 23:50:00,0,0,0,24.017,87.79,1.1728,95.62,1013,0
07-Jan-2022 00:00:00,0,0,0,24.013,88.38,1.6915,84.856,1013,0
07-Jan-2022 00:10:00,0,0,0,23.903,87.74,1.758,57.521,1013,0
07-Jan-2022 00:20:00,0,0,0,24.066,87.48,0.5205,83.634,1013,0
07-Jan-2022 00:30:00,0,0,0,24.271,88.58,0.6773,124.55,1013,0
07-Jan-2022 00:40:00,0,0,0,23.539,88.2,0.6023,139.355,1013,0
07-Jan-2022 00:50:00,0,0,0,23.36,88.15,1.7901,168.02,1013,0
07-Jan-2022 01:00:00,0,0,0,23.037,88.24,0.7788,122.286,1013,0
07-Jan-2022 01:10:00,0,0,0,23.046,87.2,0.3321,108.651,1013,0
07-Jan-2022 01:20:00,0,0,0,23.023,86.51,0.103,94.96,1012.6,0
07-Jan-2022 01:30:00,0,0,0,22.883,86.49,0.103,85.883,1012,0
07-Jan-2022 01:40:00,0,0,0,22.875,86.42,0.103,49.106,1012.1,0
07-Jan-2022 01:50:00,0,0,0,22.467,88.15,0.103,63.8292,1013,0
07-Jan-2022 02:00:00,0,0,0,22.155,89.36,0.103,133.528,1013,0
07-Jan-2022 02:10:00,0,0,0,22.09,89.39,0.1669,90.417,1013,0
07-Jan-2022 02:20:00,0,0,0,22.345,87.78,1.069,59.96,1013,0
07-Jan-2022 02:30:00,0,0,0,22.797,86.08,0.8345,64.357,1013,0
07-Jan-2022 02:40:00,0,0,0,22.744,86.58,0.1262,88.8576,1013,0
07-Jan-2022 02:50:00,0,0,0,22.876,87.13,0.2317,75.1998,1013,0
07-Jan-2022 03:00:00,0,0,0,22.881,87.24,0.5022,46.009,1013,0
07-Jan-2022 03:10:00,0,0,0,22.691,87.9,0.5694,38.355,1013,0
07-Jan-2022 03:20:00,0,0,0,22.621,88.05,0.6017,32.61,1013,0
07-Jan-2022 03:30:00,0,0,0,22.516,87.76,0.1031,35.741,1012.5,0
07-Jan-2022 03:40:00,0,0,0,22.461,88.18,0.6062,55.7441,1012,0
07-Jan-2022 03:50:00,0,0,0,22.572,88.4,0.103,69.6,1012,0
07-Jan-2022 04:00:00,0,0,0,22.746,88.3,0.103,35.368,1012,0
07-Jan-2022 04:10:00,0,0,0,22.56,88.2,0.103,54.805,1012,0
07-Jan-2022 04:20:00,0,0,0,22.431,88.12,0.103,41.119,1012,0
07-Jan-2022 04:30:00,0,0,0,22.152,88.74,0.103,17.016,1012,0
07-Jan-2022 04:40:00,0,0,0,22.021,89.71,0.103,76.176,1012,0
07-Jan-2022 04:50:00,0,0,0,22.108,89.79,0.103,22.609,1012.5,0
07-Jan-2022 05:00:00,0,0,0,22.147,89.85,0.103,64.4888,1013,0
07-Jan-2022 05:10:00,0,0,0,22.1,90.26,0.103,27.414,1013,0
07-Jan-2022 05:20:00,0,0,0,22.107,90.2,0.103,65.763,1013,0
07-Jan-2022 05:30:00,0,0,0,21.98,90.47,1.1656,203.2387,1013,0
07-Jan-2022 05:40:00,0.7357,0.2841,0.0386,22.006,90.33,0.8728,144.4,1013,0
07-Jan-2022 05:50:00,2.8998,0.1733,1.8022,21.995,89.85,1.119,180.2,1013.8,0
07-Jan-2022 06:00:00,7.2065,0.3185,5.4363,22.19,89.08,1.3728,93.603,1014,0
07-Jan-2022 06:10:00,14.229,0.318,12.438,22.354,88.37,0.1804,90.8491,1014,0
07-Jan-2022 06:20:00,18.768,0.318,17.255,22.392,88.13,0.2876,81.5935,1014,0
07-Jan-2022 06:30:00,31.21,0.318,29.248,22.7,86.97,0.2485,98.629,1014,0
07-Jan-2022 06:40:00,64.413,0.5597,61.986,22.979,86.52,0.111,75.291,1014,0
07-Jan-2022 06:50:00,80.06,2.3749,76.861,23.361,85.77,0.103,32.806,1014,0
07-Jan-2022 07:00:00,92.26,14.7047,85.65,23.722,85.14,0.103,71.46,1014,0
07-Jan-2022 07:10:00,151.5,154.01,99.53,24.01,84.24,0.208,172.43,1014,0
07-Jan-2022 07:20:00,321.65,566.57,123.59,25.752,78.751,0.103,305.63,1014,0
07-Jan-2022 07:30:00,347.22,516.96,146.58,27.409,72.109,0.103,305.72,1014,0
07-Jan-2022 07:40:00,366.71,434.87,181.78,28.255,67.698,0.103,276.84,1014,0
07-Jan-2022 07:50:00,232.31,79.117,192,27.628,68.683,0.103,259.37,1014,0
07-Jan-2022 08:00:00,362.6,348.77,185.15,28.168,66.899,0.1075,226.67,1014,0
07-Jan-2022 08:10:00,489.6,500.86,220.59,29.245,62.542,0.103,245.13,1014,0
07-Jan-2022 08:20:00,566.37,616.52,214.03,29.286,59.991,0.103,279.83,1014,0
07-Jan-2022 08:30:00,627.92,750.12,178.63,30,57.16,0.1039,248.49,1014,0
07-Jan-2022 08:40:00,627.89,765.12,145.86,30.368,56.499,0.1458,226.26,1014,0
07-Jan-2022 08:50:00,652.63,745.24,160.08,30.585,56.112,0.1525,204.32,1014,0
07-Jan-2022 09:00:00,698.12,752.11,178.53,29.927,58.708,1.4545,187.41,1014,0
07-Jan-2022 09:10:00,752.14,739.78,225.67,30.051,58.16,1.1444,195.78,1014,0
07-Jan-2022 09:20:00,829.01,677.15,324.87,30.384,57.384,0.8728,220.01,1014,0
07-Jan-2022 09:30:00,704.42,348.67,435.04,30.248,58.984,0.6454,216.51,1014,0
07-Jan-2022 09:40:00,467.37,65.764,416.43,29.865,60.437,0.5923,199.11,1014,0
07-Jan-2022 09:50:00,390.3,6.8559,385.69,28.812,63.414,1.0839,199.25,1014,0
07-Jan-2022 10:00:00,387.4,4.8352,384.41,28.471,64.696,0.4899,200.38,1014,0
07-Jan-2022 10:10:00,375.58,6.1674,370.94,28.7,64.467,0.1049,202.62,1014,0
07-Jan-2022 10:20:00,356.4,1.7664,355.42,28.785,65.566,0.2219,214.71,1014,0
07-Jan-2022 10:30:00,393.98,5.6372,389.91,28.822,64.661,1.0324,266.01,1014,0
07-Jan-2022 10:40:00,515.22,42.417,474.98,28.973,64.104,1.9646,251.51,1014,0
07-Jan-2022 10:50:00,457.3,17.285,439.38,29.121,64.446,1.4962,276.85,1014,0
07-Jan-2022 11:00:00,436.52,9.3204,426.52,29.043,65.365,1.3582,242.52,1014,0
07-Jan-2022 11:10:00,378.59,2.9652,374.03,28.71,66.038,1.5729,225.06,1014,0
07-Jan-2022 11:20:00,368.49,2.2522,364.62,28.44,67.61,1.7207,237.85,1014,0
07-Jan-2022 11:30:00,304.28,1.1643,301.77,28.078,69.518,2.4029,256.44,1014,0
07-Jan-2022 11:40:00,330.88,1.9925,326.25,28.163,69.504,1.7245,279.5,1014,0
07-Jan-2022 11:50:00,268.67,1.7214,264.51,28.192,69.79,0.9959,298.83,1014,0
07-Jan-2022 12:00:00,196.01,0.276,193.81,28.143,70.854,1.0719,275.47,1014,0
07-Jan-2022 12:10:00,203.17,0.116,201.03,27.865,71.154,1.6678,274.27,1014,0
07-Jan-2022 12:20:00,286.99,1.464,283.47,27.747,71.419,1.5776,298.24,1014,0
07-Jan-2022 12:30:00,352.97,2.3725,347.71,28.011,69.255,2.1918,288.76,1014,0
07-Jan-2022 12:40:00,392.02,7.3465,387.11,28.239,69.443,1.6107,279.79,1014,0
07-Jan-2022 12:50:00,360.75,1.6352,362.06,28.56,69.27,1.2308,275.71,1014,0
07-Jan-2022 13:00:00,316.7,0.7146,318.68,28.492,69.707,1.7289,277.19,1014,0
07-Jan-2022 13:10:00,272.54,0.3471,274.75,28.254,70.629,2.1513,267.27,1014,0
07-Jan-2022 13:20:00,281.65,0.9029,284.39,28.214,71.397,1.5404,274.29,1014,0
07-Jan-2022 13:30:00,340.52,1.2511,343.11,28.269,71.629,1.4817,258.34,1014,0
07-Jan-2022 13:40:00,426.68,5.8253,424.31,28.515,71.181,1.8297,268.87,1014,0
07-Jan-2022 13:50:00,514.59,14.6506,506.04,28.922,69.582,2.0539,274.85,1014,0
07-Jan-2022 14:00:00,614.08,56.938,572.03,29.151,67.737,2.1729,270.14,1014,0
07-Jan-2022 14:10:00,676.71,113.923,588.11,29.765,64.462,1.8937,235.4669,1014,0
07-Jan-2022 14:20:00,686.54,141.511,573.82,29.934,61.385,2.474,264.74,1013.6,0
07-Jan-2022 14:30:00,606.72,87.485,536,30.021,61.485,2.3301,260.68,1013.3,0
07-Jan-2022 14:40:00,518.4,32.537,494.45,29.376,60.916,2.8839,267.84,1013,0
07-Jan-2022 14:50:00,456.84,5.6402,455.53,29.299,63.23,1.9351,269.93,1013,0
07-Jan-2022 15:00:00,592.21,110.63,503.19,29.499,64.634,2.1436,268.73,1013,0
07-Jan-2022 15:10:00,529.54,91.91,457.92,29.731,65.444,1.9199,258.54,1013,0
07-Jan-2022 15:20:00,479.09,72.005,424.56,29.431,66.2,2.3767,247.81,1013,0
07-Jan-2022 15:30:00,444.18,43.929,413.21,29.078,68.983,2.3035,237.05,1013,0
07-Jan-2022 15:40:00,459.17,71.391,407.92,28.888,68.692,1.7546,223.49,1013,0
07-Jan-2022 15:50:00,395.68,49.565,362.59,28.853,68.495,1.4641,225.01,1013,0
07-Jan-2022 16:00:00,387.98,54.41,352.64,28.856,67.61,1.96,231.36,1013,0
07-Jan-2022 16:10:00,335.58,29.822,318.89,28.645,67.509,1.621,242.18,1013,0
07-Jan-2022 16:20:00,303.14,20.106,293.71,28.554,67.107,1.2131,234.43,1013,0
07-Jan-2022 16:30:00,264.86,12.5427,260.66,28.452,66.698,0.5277,237.67,1013,0
07-Jan-2022 16:40:00,197.33,1.6568,199.45,28.198,68.517,1.0038,202.45,1013,0
07-Jan-2022 16:50:00,205.09,13.0588,200.72,28.218,68.376,0.8709,204.34,1013,0
07-Jan-2022 17:00:00,190.64,12.532,186.72,28.084,70.112,1.6491,187.16,1013,0
07-Jan-2022 17:10:00,178.49,1.5936,180.71,27.901,72.752,1.6169,183.18,1013,0
07-Jan-2022 17:20:00,149.31,0.5889,152.21,27.665,73.271,0.6687,192.54,1013,0
07-Jan-2022 17:30:00,137.93,0.2267,140.76,27.523,73.26,0.6103,155.6,1013,0
07-Jan-2022 17:40:00,116.71,0.1638,119.26,27.55,74.329,0.103,178.16,1013,0
07-Jan-2022 17:50:00,99.11,0,101.13,27.415,75.293,0.103,180.83,1013,0
07-Jan-2022 18:00:00,81.789,0.1647,83.618,27.244,75.471,0.103,176.39,1013.7,0
07-Jan-2022 18:10:00,58.019,0.1494,59.553,27.162,76.076,0.103,198.36,1014,0
07-Jan-2022 18:20:00,39.732,0,40.915,27.146,76.606,0.103,217.22,1014,0
07-Jan-2022 18:30:00,29.888,3.0241,30.178,27.029,77.053,0.103,185.48,1014,0
07-Jan-2022 18:40:00,19.648,5.8539,19.824,26.88,78.124,0.103,175.09,1014,0
07-Jan-2022 18:50:00,10.614,0,11.4,26.699,79.549,0.103,202.94,1014,0
07-Jan-2022 19:00:00,7.4986,0,8.2175,26.508,80.31,0.103,210.13,1014,0
07-Jan-2022 19:10:00,2.5271,0,3.104,26.317,81.08,0.103,153.148,1014,0
07-Jan-2022 19:20:00,0.0955,0,0.2357,26.069,82.35,0.103,262.9346,1014,0
07-Jan-2022 19:30:00,0,0,0,25.845,82.99,0.103,228.1772,1014,0
07-Jan-2022 19:40:00,0,0,0,25.746,83.83,0.103,70.545,1014,0
07-Jan-2022 19:50:00,0,0,0,25.498,84.54,0.103,181.139,1014,0
07-Jan-2022 20:00:00,0,0,0,25.365,85.17,0.103,85.089,1014,0
07-Jan-2022 20:10:00,0,0,0,25.164,84.91,0.103,108.974,1014,0
07-Jan-2022 20:20:00,0,0,0,24.903,85.25,0.103,107.861,1014,0
07-Jan-2022 20:30:00,0,0,0,24.726,85.69,0.103,106.664,1014,0
07-Jan-2022 20:40:00,0,0,0,24.359,85.25,0.103,109.797,1014,0
07-Jan-2022 20:50:00,0,0,0,24.238,84.38,0.103,178.19,1014,0
07-Jan-2022 21:00:00,0,0,0,24.219,83.66,0.0927,199.8703,1014.6,0
07-Jan-2022 21:10:00,0,0,0,24.238,82.32,0.103,100.949,1015,0
07-Jan-2022 21:20:00,0,0,0,24.254,81.51,0.103,111.545,1015,0
07-Jan-2022 21:30:00,0,0,0,23.998,82.01,0.103,88.663,1015,0
07-Jan-2022 21:40:00,0,0,0,23.931,82.26,0.103,62.708,1015,0
07-Jan-2022 21:50:00,0,0,0,24.037,81.2,0.103,40.717,1015,0
07-Jan-2022 22:00:00,0,0,0,23.887,81.55,0.103,15.6055,1015,0
07-Jan-2022 22:10:00,0,0,0,23.835,81.83,0.103,27.971,1015,0
07-Jan-2022 22:20:00,0,0,0,23.891,81.38,0.103,24.321,1015,0
07-Jan-2022 22:30:00,0,0,0,23.92,80.89,0.103,32.395,1015,0
07-Jan-2022 22:40:00,0,0,0,23.874,80.97,0.103,40.266,1015,0
07-Jan-2022 22:50:00,0,0,0,23.8,81.37,0.103,36.72,1015,0
07-Jan-2022 23:00:00,0,0,0,23.871,81.34,0.103,30.882,1015,0
07-Jan-2022 23:10:00,0,0,0,24.148,80.216,0.103,57.792,1015,0
07-Jan-2022 23:20:00,0,0,0,24.214,79.647,0.387,41.097,1015,0
07-Jan-2022 23:30:00,0,0,0,24.023,80.494,0.3057,52.981,1015,0
07-Jan-2022 23:40:00,0,0,0,23.89,81.06,0.1031,82.781,1015,0
07-Jan-2022 23:50:00,0,0,0,24.002,81.12,0.1065,32.8661,1015,0
08-Jan-2022 00:00:00,0,0,0,23.983,81.55,0.103,85.4269,1015,0
08-Jan-2022 00:10:00,0,0,0,23.767,82.24,0.103,11.8584,1014.6,0
08-Jan-2022 00:20:00,0,0,0,23.69,82.39,0.103,25.457,1014,0
08-Jan-2022 00:30:00,0,0,0,23.728,82.03,0.103,26.25,1014,0
08-Jan-2022 00:40:00,0,0,0,23.559,82.23,0.103,33.3,1014,0
08-Jan-2022 00:50:00,0,0,0,23.401,83.55,0.103,132.97,1014,0
08-Jan-2022 01:00:00,0,0,0,23.409,83.44,0.103,26.357,1014,0
08-Jan-2022 01:10:00,0,0,0,23.119,83.85,0.1031,32.254,1014,0
08-Jan-2022 01:20:00,0,0,0,23.041,84.1,0.4601,58.3344,1014,0
08-Jan-2022 01:30:00,0,0,0,23.237,83.16,0.8,82.3566,1014,0
08-Jan-2022 01:40:00,0,0,0,23.176,82.69,0.8533,86.774,1013.9,0
08-Jan-2022 01:50:00,0,0,0,23.114,82.54,1.2163,123.0974,1013,0
08-Jan-2022 02:00:00,0,0,0,23.216,81.45,0.8688,128.0293,1013,0
08-Jan-2022 02:10:00,0,0,0,23.224,80.76,0.9391,113.197,1013,0
08-Jan-2022 02:20:00,0,0,0,23.136,81.09,0.4955,84.751,1013,0
08-Jan-2022 02:30:00,0,0,0,23.152,81.11,0.3734,43.625,1013,0
08-Jan-2022 02:40:00,0,0,0,22.774,82.59,0.103,51.124,1013,0
08-Jan-2022 02:50:00,0,0,0,22.607,83.6,0.7071,37.0302,1013,0
08-Jan-2022 03:00:00,0,0,0,22.637,83.97,0.116,30.695,1013,0
08-Jan-2022 03:10:00,0,0,0,22.575,84.09,0.103,40.698,1013,0
08-Jan-2022 03:20:00,0,0,0,22.476,84.55,0.103,48.915,1013,0
08-Jan-2022 03:30:00,0,0,0,22.538,84.5,0.103,30.41,1013,0
08-Jan-2022 03:40:00,0,0,0,22.627,84.22,0.103,31.591,1013,0
08-Jan-2022 03:50:00,0,0,0,22.747,84.07,0.103,24.379,1013,0
08-Jan-2022 04:00:00,0,0,0,22.704,84.78,0.103,25.152,1013,0
08-Jan-2022 04:10:00,0,0,0,22.613,85.21,0.103,35.613,1013,0
08-Jan-2022 04:20:00,0,0,0,22.512,85.32,0.103,36.1617,1013,0
08-Jan-2022 04:30:00,0,0,0,22.315,85.87,0.103,34.295,1013,0
08-Jan-2022 04:40:00,0,0,0,22.375,85.65,0.103,28.813,1012.3,0
08-Jan-2022 04:50:00,0,0,0,22.475,85.15,0.0927,24.4153,1012.9,0
08-Jan-2022 05:00:00,0,0,0,22.419,85.2,0.103,20.518,1013,0
08-Jan-2022 05:10:00,0,0,0,22.188,85.92,0.103,19.884,1013,0
08-Jan-2022 05:20:00,0,0.0005,0,22.173,86.06,0.103,18.4583,1013,0
08-Jan-2022 05:30:00,0,0,0,22.054,86.31,0.103,68.7562,1013,0
08-Jan-2022 05:40:00,0.0754,0,0.0193,22.025,86.55,0.103,163.641,1013,0
08-Jan-2022 05:50:00,2.2988,0.0556,1.9894,22.066,85.73,0.103,152.426,1013,0
08-Jan-2022 06:00:00,12.309,0.318,11.4647,22.255,84.45,0.103,116.5703,1013,0
08-Jan-2022 06:10:00,26.883,0.318,25.68,22.484,82.82,0.4512,162.9803,1013.5,0
08-Jan-2022 06:20:00,43.092,0.9757,41.65,22.734,81.91,1.1965,198.24,1014,0
08-Jan-2022 06:30:00,64.416,7.35,61.722,23.064,81.17,0.1035,111.048,1014,0
08-Jan-2022 06:40:00,109.76,93.867,89.812,23.689,80.104,0.103,59.699,1014,0
08-Jan-2022 06:50:00,125.55,100.6,100.99,24.479,78.186,0.103,165.724,1014,0
08-Jan-2022 07:00:00,148.44,134.408,110.48,24.943,78.079,0.103,62.5198,1014,0
08-Jan-2022 07:10:00,140.96,63.076,120.34,25.343,76.68,0.103,54.0432,1014,0
08-Jan-2022 07:20:00,152.79,81.948,123.28,25.524,76.555,0.103,106.933,1014,0
08-Jan-2022 07:30:00,155.36,61.983,130.11,25.954,75.244,0.103,76.999,1014,0
08-Jan-2022 07:40:00,185.25,79.652,150.4,26.254,73.709,0.103,72.459,1014,0
08-Jan-2022 07:50:00,198.19,81.354,158.82,26.864,69.939,0.103,84.06,1014,0
08-Jan-2022 08:00:00,219.66,97.973,168.64,27.343,69.089,0.103,226.76,1014,0
08-Jan-2022 08:10:00,328.41,278.38,179.63,27.752,66.7,0.103,120.5324,1014,0
08-Jan-2022 08:20:00,450.01,410.73,216.58,28.136,65.382,0.103,151.9467,1014,0
08-Jan-2022 08:30:00,558.59,504.17,256.18,28.825,62.664,0.103,97.206,1014,0
08-Jan-2022 08:40:00,440.24,323.63,233.67,28.816,63.64,0.343,91.061,1014,0
08-Jan-2022 08:50:00,511.45,434.28,219.94,28.3,64.979,1.2403,168.09,1014,0
08-Jan-2022 09:00:00,582.62,533.63,212.85,28.433,67.591,1.5627,154.85,1014,0
08-Jan-2022 09:10:00,709.01,678.6,221.24,28.661,70.955,1.6813,138.49,1014,0
08-Jan-2022 09:20:00,746.11,688.31,233.6,29.076,69.195,1.2316,138.12,1014,0
08-Jan-2022 09:30:00,796.99,729.08,236.57,29,69.797,2.0393,141.63,1014,0
08-Jan-2022 09:40:00,758.41,669.94,224.39,28.695,71.103,2.3801,141.08,1014,0
08-Jan-2022 09:50:00,846.11,758.35,226.23,28.979,71.681,2.2318,147.99,1014,0
08-Jan-2022 10:00:00,852.56,731.64,239.86,28.649,72.286,2.5718,143.52,1014,0
08-Jan-2022 10:10:00,889.06,704.51,285.61,28.706,72.856,2.8354,135.67,1014,0
08-Jan-2022 10:20:00,865.74,561.42,376.35,28.757,72.834,2.6604,132.57,1014,0
08-Jan-2022 10:30:00,643.97,288.98,388.98,28.471,74.354,2.401,150.48,1014,0
08-Jan-2022 10:40:00,838.92,536.79,350.92,28.771,74.262,2.3761,136,1014,0
08-Jan-2022 10:50:00,1028.2,752.14,333.32,29.095,72.408,2.5879,140.37,1014,0
08-Jan-2022 11:00:00,992.2,667.72,361.74,29.158,72.172,2.6809,143.21,1014,0
08-Jan-2022 11:10:00,878.3,516.34,389.72,29.038,71.929,2.5613,145.27,1014,0
08-Jan-2022 11:20:00,843.53,454.8,405.9,28.526,73.719,2.5778,131.94,1014,0
08-Jan-2022 11:30:00,858.04,435.07,435.93,28.809,72.607,2.2849,152.71,1014,0.02
08-Jan-2022 11:40:00,672.9,277.73,402.21,28.621,73.35,2.1927,160.7,1013,0
08-Jan-2022 11:50:00,1007.68,654.22,351.13,28.85,72.748,2.0185,164.58,1013,0
08-Jan-2022 12:00:00,1065.1,739.54,319.69,29.125,71.13,2.3845,155.7,1013,0
08-Jan-2022 12:10:00,907.01,573.09,336.35,28.989,72.335,2.4429,162.18,1013,0
08-Jan-2022 12:20:00,1154.4,805.88,367.83,29.106,72.871,2.2729,160.49,1013,0.02
08-Jan-2022 12:30:00,1057.3,652.72,632.89,29.486,71.452,2.7295,165.65,1013,0
08-Jan-2022 12:40:00,1102.3,674.12,669.97,29.408,71.276,2.458,175.54,1013,0
08-Jan-2022 12:50:00,1141.3,705.01,579.42,29.292,71.166,2.5112,168.75,1013,0.02
08-Jan-2022 13:00:00,928.21,273.4462,697.08,29.473,70.773,2.3589,166.8,1013,0
08-Jan-2022 13:10:00,770.33,118.4876,670.21,29.368,70.583,2.7094,173.11,1013,0
08-Jan-2022 13:20:00,840.23,159.844,702.91,29.448,70.078,2.1539,168.32,1013,0
08-Jan-2022 13:30:00,649.63,31.703,626.37,29.382,70.046,2.3737,156.3,1013,0.02
08-Jan-2022 13:40:00,503.03,3.4517,504.03,28.783,71.347,2.5015,169.54,1013,0
08-Jan-2022 13:50:00,707.69,121.6714,604.81,28.855,70.126,2.4341,163.67,1013,0.02
08-Jan-2022 14:00:00,465.24,2.3335,465.58,28.814,70.585,2.5552,156.39,1013,0
08-Jan-2022 14:10:00,501.15,27.0058,479.17,28.667,71.868,2.6462,140.65,1013,0.02
08-Jan-2022 14:20:00,405.04,1.0476,408.65,28.494,73.116,2.5688,143.31,1013,0
08-Jan-2022 14:30:00,302.53,1.665,304.96,28.381,73.285,2.2331,138.74,1013,0.02
08-Jan-2022 14:40:00,342.92,30.5605,321.26,28.3,74.115,2.5502,142.62,1013,0
08-Jan-2022 14:50:00,256.04,0,261.24,28.157,74.338,2.3364,135.34,1012.8,0
08-Jan-2022 15:00:00,284.26,1.2627,287.47,27.951,74.673,2.7794,134.31,1012,0.02
08-Jan-2022 15:10:00,250.36,0.5946,254.31,27.98,74.545,2.0876,148.29,1012,0
08-Jan-2022 15:20:00,218,0.2501,221.99,27.919,74.573,2.2879,136.12,1012,0.02
08-Jan-2022 15:30:00,121.48,0.0328,124.74,27.684,75.232,1.7616,128.36,1012,0
08-Jan-2022 15:40:00,105.85,0.0985,106.45,27.39,76.147,2.019,125.72,1012,0
08-Jan-2022 15:50:00,142.78,0.695,142.31,27.297,76.537,1.6476,121.34,1012,0
08-Jan-2022 16:00:00,181.76,1.0118,182.68,27.477,76.167,0.8508,128,1012,0
08-Jan-2022 16:10:00,224.96,1.3871,226.51,27.618,76.237,0.8236,134.55,1012,0.02
08-Jan-2022 16:20:00,339.48,5.388,338.23,27.923,75.747,1.0398,124.95,1012,0
08-Jan-2022 16:30:00,240.18,2.3778,240.62,27.991,75.17,1.3528,165.75,1012,0.02
08-Jan-2022 16:40:00,285.58,54.5527,254.93,27.922,75.212,0.7115,152.33,1012,0
08-Jan-2022 16:50:00,260.62,31.78,245.33,28.033,75.247,0.4397,161.18,1012,0.02
08-Jan-2022 17:00:00,165.81,0.457,168.6,27.778,75.997,1.7319,173.38,1012,0
08-Jan-2022 17:10:00,85.085,0,87.054,27.589,76.445,1.3137,148.8,1012.9,0.02
08-Jan-2022 17:20:00,42.286,0,43.757,27.47,76.71,0.7923,176.88,1013,0
