datetime,GHI,BNI,DHI,DBT,RH,Ws10,Wd10,Patmo,Rainfall
09-Mar-2021 07:10:00,137.7,355.833149795187,73.9019902186395,22.385,82.93,2.4604,108.8373,1011,0
09-Mar-2021 07:20:00,176.6,424.153158893529,83.8452128372712,22.902,81.96,1.9954,110.28,1011,0
09-Mar-2021 07:30:00,218.05,494.677755285961,90.5264551730695,23.603,80.447,1.377,82.622,1011,0
09-Mar-2021 07:40:00,258.48,543.770093876685,97.2230013760383,24.883,78.44,1.2103,38.57,1011,0
09-Mar-2021 07:50:00,298.67,582.932971203252,103.438683567836,26.449,74.777,1.1719,48.609,1011,0
09-Mar-2021 08:00:00,338.4,614.428941239636,109.413299416239,27.346,72.402,1.2745,89.999,1011,0
09-Mar-2021 08:10:00,379.58,649.51540708655,113.314115728911,27.932,72.377,1.402,116.36,1011,0
09-Mar-2021 08:20:00,420.69,681.348772842287,116.592709060328,28.215,71.744,1.9189,129.13,1011,0
09-Mar-2021 08:30:00,440.3,626.24566953363,138.840311588008,28.037,71.685,2.296,138.15,1011.4,0
09-Mar-2021 08:40:00,500.75,730.636205427752,123.065969568245,28.036,71.692,2.3771,131.3,1012,0
09-Mar-2021 08:50:00,539.31,749.568316935455,126.436994732607,28.098,71.732,1.9809,141.18,1012,0
09-Mar-2021 09:00:00,576.93,765.990923717135,129.776434952878,28.332,70.588,1.981,138.08,1012,0
09-Mar-2021 09:10:00,613.94,781.574495335642,132.767022625977,28.331,69.635,2.193,135.38,1012,0
09-Mar-2021 09:20:00,649.81,795.290142918269,135.747858406411,28.337,68.714,2.122,128.67,1012,0
09-Mar-2021 09:30:00,684.17,806.597213960035,138.922223175702,28.603,67.363,2.2021,141.98,1012,0
09-Mar-2021 09:40:00,716.34,814.552862115344,142.596592342275,29.115,66.479,1.9446,137.28,1012,0
09-Mar-2021 09:50:00,748.68,824.992111335732,145.25091194279,29.135,66.266,2.3232,139.04,1012,0
09-Mar-2021 10:00:00,778.78,832.639499571511,148.312981599937,28.619,67.156,2.8106,142.5,1012,0
09-Mar-2021 10:10:00,807.22,839.216403142505,151.336027134589,28.951,66.382,2.424,136.04,1012,0
09-Mar-2021 10:20:00,832.6,842.3695465104,154.941767058095,29.073,66.087,2.9373,140.83,1012,0
09-Mar-2021 10:30:00,856.9,846.099223182893,158.085285368627,29.011,67.049,2.7639,138.11,1012,0
09-Mar-2021 10:40:00,879.2,848.886556839721,161.160578193118,28.909,67.185,3.0755,132.84,1012,0
09-Mar-2021 10:50:00,899.7,851.2314643121,164.043108508906,28.947,67.271,3.4342,127.68,1012,0
09-Mar-2021 11:00:00,918.7,853.660467759727,166.595200236892,28.845,67.859,3.0825,133.9,1012,0
09-Mar-2021 11:10:00,936.3,856.50858161259,168.710679177452,29.08,67.982,2.6143,146.2,1012,0
09-Mar-2021 11:20:00,954,861.950301893105,169.878845316437,29.09,68.182,2.8852,133.36,1012,0
09-Mar-2021 11:30:00,970.1,867.387091151295,170.773171432576,29.271,67.835,2.7602,145.22,1012,0
09-Mar-2021 11:40:00,984,871.964551614477,171.619753109423,29.048,68.229,2.8182,151.81,1012,0
09-Mar-2021 11:50:00,994.1,873.635421428817,172.811693919777,29.295,67.49,2.8113,132.1,1012,0
09-Mar-2021 12:00:00,1002.7,875.717842596809,173.607182645485,29.316,67.601,2.6244,143.79,1012,0
09-Mar-2021 12:10:00,1010.8,879.532521961289,173.759549632509,29.211,66.924,2.9446,151.51,1012,0
09-Mar-2021 12:20:00,1015.3,881.009238542913,174.061925487368,29.182,67.472,3.099,134.9,1011.9,0
09-Mar-2021 12:30:00,1015.4,879.165140391556,174.687014827251,29.377,67.129,2.8409,144.05,1011.1,0
09-Mar-2021 12:40:00,1017.5,882.407945608133,174.004487923688,29.495,65.583,2.8049,143.52,1011,0
09-Mar-2021 12:50:00,1014.4,881.3208658945,173.817878056991,29.157,66.94,3.2633,138.6,1011,0
09-Mar-2021 13:00:00,1009.1,879.796756778085,173.392064332444,29.362,66.819,3.033,130.2,1011,0
09-Mar-2021 13:10:00,1000.9,876.876946835081,172.917266265863,29.435,66.285,3.155,131.04,1011,0
09-Mar-2021 13:20:00,990.9,873.908644336049,172.175573489551,29.482,65.757,3.022,140.46,1011,0
09-Mar-2021 13:30:00,979.4,871.333824693497,171.038663984536,29.563,65.685,3.0015,139.14,1011,0
09-Mar-2021 13:40:00,966.1,868.663236602439,169.626761178674,29.493,67.016,2.7427,143.9,1011,0
09-Mar-2021 13:50:00,951.2,866.142917825212,167.889182121369,29.471,67.278,3.0681,146.07,1011,0
09-Mar-2021 14:00:00,939.7,871.189727436826,164.196368382403,29.312,67.575,3.1455,141.65,1011,0
09-Mar-2021 14:10:00,918.6,864.558750452862,162.669411310968,29.594,66.071,2.9509,141.03,1011,0
09-Mar-2021 14:20:00,897.2,859.680954265177,160.543904006358,29.487,65.851,3.483,131.5,1011,0
09-Mar-2021 14:30:00,877.9,860.706700084552,156.740137950108,29.363,66.702,2.9816,141.46,1011,0
09-Mar-2021 14:40:00,855.8,859.763046429426,153.10697076516,29.362,66.225,2.9776,141.91,1011,0
09-Mar-2021 14:50:00,831.6,857.873957346108,149.395959756622,29.364,65.98,3.2189,132.13,1011,0
09-Mar-2021 15:00:00,804.04,852.432293189646,146.201503169548,29.507,65.653,3.0103,132.44,1011,0
09-Mar-2021 15:10:00,775.56,847.661642019596,142.571108207872,29.427,65.365,3.1807,131.63,1011,0
09-Mar-2021 15:20:00,744.56,840.111971677698,139.299495302091,29.609,64.945,3.2919,135.82,1011,0
09-Mar-2021 15:30:00,715.28,838.582326588242,134.306040769395,29.228,65.597,3.3682,132.02,1011,0
09-Mar-2021 15:40:00,683.34,833.77925606011,129.791357324379,29.262,65.482,3.4397,125.05,1011,0
09-Mar-2021 15:50:00,631.09,772.228570639653,141.023111464512,29.293,66.689,3.0149,124.55,1011,0
09-Mar-2021 16:00:00,611.82,811.495556049306,122.745430551246,29.527,65.394,3.1555,135.03,1010.3,0
09-Mar-2021 16:10:00,574.97,800.289473289819,118.786776448934,29.356,66.267,3.0407,130.27,1010.9,0
09-Mar-2021 16:20:00,565.25,864.593047733363,101.402400878168,29.033,68.179,3.1026,126.02,1011,0
09-Mar-2021 16:30:00,521.65,845.67754596517,96.862373199329,29.18,67.437,3.1345,126.86,1011,0
09-Mar-2021 16:40:00,417.61,584.106053872945,141.305472795351,28.892,67.039,3.3191,129.43,1011,0
09-Mar-2021 16:50:00,249.73,113.070697548683,200.885524491805,28.497,67.927,3.5899,121.83,1011,0
09-Mar-2021 17:00:00,250.85,203.420113268046,171.993286133162,28.507,68.565,2.8653,126.06,1011,0
09-Mar-2021 17:10:00,255.88,293.318825237504,152.649173328695,28.447,70.05,3.2355,121.53,1011,0
09-Mar-2021 17:20:00,230.07,287.0042573147,138.131242652222,28.449,70.931,3.052,123.47,1011,0
09-Mar-2021 17:30:00,337.55,1001.00900756176,58.0432063474984,28.483,71.163,2.9443,133.31,1011,0
09-Mar-2021 17:40:00,289.54,1002.95104728854,47.7741,28.469,70.109,3.5413,118.42,1011,0
09-Mar-2021 17:50:00,227.12,939.799520341888,37.4780103482365,28.355,70.301,3.1707,122.81,1011,0
09-Mar-2021 18:00:00,166.58,822.045991208516,32.7326257053602,28.266,70.095,3.3629,126.995,1011,0
09-Mar-2021 18:10:00,116.16,693.092610502986,31.0617569551492,28.029,71.184,3.2694,125.06,1011,0
09-Mar-2021 18:20:00,64.808,196.783460258356,32.733759531105,27.716,71.753,2.9104,120.61,1011,0
09-Mar-2021 18:30:00,25.418,5.48159735317455,20.2224980397942,27.621,72.635,2.485,124.04,1011,0
09-Mar-2021 18:40:00,5.0017,6.29237312171572,4.19825237193763,27.572,73.707,2.6616,118.23,1011.2,0
09-Mar-2021 18:50:00,0.3586,0,0.3586,27.446,74.584,2.1982,121.56,1011.8,0
09-Mar-2021 19:00:00,0,0,0,27.287,74.731,1.9288,121.97,1012,0
09-Mar-2021 19:10:00,0,0,0,27.147,74.725,1.543,107.65,1012,0
09-Mar-2021 19:20:00,0,0,0,26.864,75.752,1.4183,103.37,1012,0
09-Mar-2021 19:30:00,0,0,0,26.549,76.335,1.4667,110.9,1012,0
09-Mar-2021 19:40:00,0,0,0,26.233,76.478,1.1093,100.34,1012,0
09-Mar-2021 19:50:00,0,0,0,26.058,76.505,0.9326,91.13,1012,0
09-Mar-2021 20:00:00,0,0,0,25.812,75.959,1.2696,86.426,1012.3,0
09-Mar-2021 20:10:00,0,0,0,25.82,75.272,1.2861,63.704,1013,0
09-Mar-2021 20:20:00,0,0,0,25.436,74.681,1.4235,53.431,1013,0
09-Mar-2021 20:30:00,0,0,0,25.333,73.964,1.3144,63.357,1013,0
09-Mar-2021 20:40:00,0,0,0,25.196,72.545,0.9533,79.558,1013,0
09-Mar-2021 20:50:00,0,0,0,25.114,71.582,1.3224,80.318,1013,0
09-Mar-2021 21:00:00,0,0,0,25.334,70.844,1.2542,70.052,1013,0
09-Mar-2021 21:10:00,0,0,0,24.875,71.736,1.2507,62.18,1013,0
09-Mar-2021 21:20:00,0,0,0,24.938,72.858,1.3996,65.201,1013,0
09-Mar-2021 21:30:00,0,0,0,24.997,73.156,1.7309,70.675,1013,0
09-Mar-2021 21:40:00,0,0,0,24.944,72.589,1.4294,62.445,1013,0
09-Mar-2021 21:50:00,0,0,0,24.923,73.632,1.8098,70.45,1013,0
09-Mar-2021 22:00:00,0,0,0,25.12,73.642,1.559,62.279,1013,0
09-Mar-2021 22:10:00,0,0,0,24.92,73.775,1.1626,58.935,1013,0
09-Mar-2021 22:20:00,0,0,0,24.536,73.627,0.8924,55.418,1013,0
09-Mar-2021 22:30:00,0,0,0,24.241,73.789,1.508,66.124,1013,0
09-Mar-2021 22:40:00,0,0,0,24.306,72.945,1.3651,59.718,1013,0
09-Mar-2021 22:50:00,0,0,0,23.892,72.514,1.5325,46.24,1013,0
09-Mar-2021 23:00:00,0,0,0,23.943,72.442,1.6448,51.107,1013,0
09-Mar-2021 23:10:00,0,0,0,24.066,71.07,1.4812,42.528,1013,0
09-Mar-2021 23:20:00,0,0,0,23.974,71.385,1.3719,59.541,1013,0
09-Mar-2021 23:30:00,0,0,0,23.445,74.479,1.4984,49.6443,1013,0
09-Mar-2021 23:40:00,0,0,0,23.388,75.264,1.3115,61.964,1013,0
09-Mar-2021 23:50:00,0,0,0,23.231,75.461,1.1659,45.9606,1013,0
10-Mar-2021 00:00:00,0,0,0,23.3605,76.0555,1.4136,64.4555,1013,0
10-Mar-2021 00:10:00,0,0,0,23.237,75.768,1.3663,112.218,1013,0
10-Mar-2021 00:20:00,0,0,0,22.983,76.844,1.6169,101.4815,1013,0
10-Mar-2021 00:30:00,0,0,0,22.634,77.495,1.6851,63.892,1013,0
10-Mar-2021 00:40:00,0,0,0,22.526,77.347,1.8769,76.587,1013,0
10-Mar-2021 00:50:00,0,0,0,22.482,77.579,1.6196,80.929,1013,0
10-Mar-2021 01:00:00,0,0,0,22.502,78.165,1.5012,109.859,1013,0
10-Mar-2021 01:10:00,0,0,0,22.487,78.504,1.514,104.909,1013,0
10-Mar-2021 01:20:00,0,0,0,22.473,78.534,1.25,80.646,1012.3,0
10-Mar-2021 01:30:00,0,0,0,22.415,78.68,1.2264,81.183,1012,0
10-Mar-2021 01:40:00,0,0,0,22.154,79.616,1.0158,59.737,1012,0
10-Mar-2021 01:50:00,0,0,0,21.979,80.51,1.1221,35.514,1012,0
10-Mar-2021 02:00:00,0,0,0,22.22,79.957,1.4445,55.831,1012,0
10-Mar-2021 02:10:00,0,0,0,22.222,77.854,1.4196,142.353,1012,0
10-Mar-2021 02:20:00,0,0,0,22.207,78.003,1.1705,53.7155,1012,0
10-Mar-2021 02:30:00,0,0,0,22.357,78.053,0.9812,50.196,1012,0
10-Mar-2021 02:40:00,0,0,0,22.494,77.533,1.1674,37.746,1012,0
10-Mar-2021 02:50:00,0,0,0,22.902,75.313,0.9016,58.168,1012,0
10-Mar-2021 03:00:00,0,0,0,22.856,74.861,0.9309,57.169,1012,0
10-Mar-2021 03:10:00,0,0,0,22.685,75.466,1.1555,93.15,1012,0
10-Mar-2021 03:20:00,0,0,0,21.957,76.854,2.3351,109.01,1012,0
10-Mar-2021 03:30:00,0,0,0,21.786,77.217,2.0989,83.082,1012,0
10-Mar-2021 03:40:00,0,0,0,22.131,78.234,1.8243,75.0664,1012,0
10-Mar-2021 03:50:00,0,0,0,22.148,78.891,1.8868,95.509,1012,0
10-Mar-2021 04:00:00,0,0,0,21.986,79.627,2.205,101.861,1012,0
10-Mar-2021 04:10:00,0,0,0,21.957,79.429,1.8827,112.394,1012,0
10-Mar-2021 04:20:00,0,0,0,22.054,79.627,1.5582,50.553,1012,0
10-Mar-2021 04:30:00,0,0,0,22.476,78.602,1.8682,35.556,1012,0
10-Mar-2021 04:40:00,0,0,0,22.67,77.018,1.6362,35.382,1012,0
10-Mar-2021 04:50:00,0,0,0,22.981,76.612,1.5825,42.342,1012,0
10-Mar-2021 05:00:00,0,0,0,23.105,76.622,1.386,43.123,1012,0
10-Mar-2021 05:10:00,0,0,0,23.074,76.703,1.1627,43.303,1012,0
10-Mar-2021 05:20:00,0,0,0,23.029,76.901,1.1345,47.212,1012,0
10-Mar-2021 05:30:00,0,0,0,22.212,76.922,1.3623,113.617,1012,0
10-Mar-2021 05:40:00,0,0,0,22.033,78.991,0.8808,69.841,1012,0
10-Mar-2021 05:50:00,0.2576,0,0.2576,23.411,81.39,1.8527,108.882,1012,0
10-Mar-2021 06:00:00,0.0635,0,0.0635,24.006,80.52,2.112,100.62,1012,0
10-Mar-2021 06:10:00,0,0,0,23.672,81,1.1697,96.66,1012,0.02
10-Mar-2021 06:20:00,0.7049,0,0.515355,23.586,82.26,0.5212,61.035,1012.5,0
10-Mar-2021 06:30:00,9.4929,24.3877825975624,8.77382675650101,23.464,83.18,1.0934,60.666,1013,0
10-Mar-2021 06:40:00,28.498,23.3918195496201,25.7138081655383,23.49,83.49,0.7041,59.502,1013,0
10-Mar-2021 06:50:00,42.299,24.0366584218783,39.576959024192,23.924,83.48,0.6471,63.575,1013,0
10-Mar-2021 07:00:00,49.143,10.7399501466702,47.6841927372008,24.192,83.29,0.9585,84.193,1013,0
10-Mar-2021 07:10:00,108.082,208.617881242827,68.5716948116528,24.46,82.58,0.7781,89.16,1013,0
10-Mar-2021 07:20:00,218.84,798.500302014075,45.2545060717765,25.154,81.704,1.0185,84.749,1013,0
10-Mar-2021 07:30:00,286.35,931.56368371479,47.5487804824918,26.082,77.908,1.6564,108.09,1013,0
10-Mar-2021 07:40:00,338.28,958.32750099954,55.8162,26.665,73.497,2.3051,119.755,1013,0
10-Mar-2021 07:50:00,292.58,613.873575307488,91.8757566119573,27.271,71.162,2.2181,134.04,1013,0
10-Mar-2021 08:00:00,119.49,7.85210864046129,116.602574785352,26.857,70.369,2.7915,115.87,1013,0
10-Mar-2021 08:10:00,176.11,37.9799201051073,160.292636485126,26.608,71.155,2.9248,121.9,1013,0
10-Mar-2021 08:20:00,430.06,716.226926601356,109.581403292865,26.929,70.243,3.2659,117.57,1013,0
10-Mar-2021 08:30:00,471.27,752.729703084737,109.565699750768,27.601,67.977,3.4457,127.22,1013,0
10-Mar-2021 08:40:00,500.16,733.88739231966,121.824172020105,27.912,67.59,3.2436,125.47,1013,0
10-Mar-2021 08:50:00,537.51,748.253396337535,126.283320984213,28.273,67.064,3.5375,123.24,1013.1,0
10-Mar-2021 09:00:00,583.48,789.701606342796,123.484520370706,28.365,67.087,3.6193,127.48,1014,0
10-Mar-2021 09:10:00,625.02,815.818741491063,124.004814570181,28.306,68.3,4.6996,123.7,1014,0
10-Mar-2021 09:20:00,632.2,748.48392572618,149.503475086453,27.936,71.18,4.8352,119.17,1014,0
10-Mar-2021 09:30:00,686.62,816.428464197905,135.914521700358,28.04,71.792,4.9751,117.93,1014,0
10-Mar-2021 09:40:00,717.04,819.772397613492,140.763769102467,28.203,71.517,4.5115,119.01,1013.4,0
10-Mar-2021 09:50:00,755.62,842.931392077152,140.283633212955,28.051,66.522,4.9291,109.05,1013.8,0
10-Mar-2021 10:00:00,771.79,818.948388168273,152.849662472636,28.306,63.974,5.0416,117.81,1013.1,0
10-Mar-2021 10:10:00,811.2,849.994882947051,148.212686259675,28.533,61.769,5.0283,118.305,1013,0
10-Mar-2021 10:20:00,832.6,845.608307720385,153.612976426175,28.804,64.951,4.757,118.98,1013,0
10-Mar-2021 10:30:00,859.3,853.275155683745,155.871563176305,29.116,65.507,4.9109,126.72,1013,0
10-Mar-2021 10:40:00,883.3,858.755284049071,158.244250702306,29.092,66.216,5.191,128,1013,0
10-Mar-2021 10:50:00,910.7,870.286586737573,160.038552907974,28.906,66.977,4.9615,132.55,1013,0
10-Mar-2021 11:00:00,851.51,731.023845579439,209.590280853382,29.007,67.543,4.9494,126.445,1013,0
10-Mar-2021 11:10:00,762.99,517.707068979821,300.614120375253,29.077,66.371,4.9806,122.45,1013,0
10-Mar-2021 11:20:00,642.94,288.09139460667,381.114931182672,28.792,66.663,5.1456,128.49,1013,0
10-Mar-2021 11:30:00,720.84,390.71103741479,361.456115763317,29.153,63.948,4.8099,127.09,1013,0
10-Mar-2021 11:40:00,971.71,797.416699324424,229.896412984366,28.988,67.029,5.8663,127.07,1013,0
10-Mar-2021 11:50:00,658.36,250.655821818349,423.170016844116,28.965,68.203,4.9659,127.19,1013,0
10-Mar-2021 12:00:00,683.25,284.678624704603,414.346333428514,28.908,68.085,5.1661,127.43,1013,0
10-Mar-2021 12:10:00,727.43,359.182357699471,386.160812380555,29.004,67.308,5.2513,126.45,1013,0
10-Mar-2021 12:20:00,699.34,303.616599607651,410.008063015409,28.697,67.83,5.9052,124.4,1012.7,0
10-Mar-2021 12:30:00,700.64,323.145174650662,392.28646308326,28.713,67.103,5.8587,123.01,1012.7,0
10-Mar-2021 12:40:00,810.82,483.595254095844,349.53878483197,29.172,65.367,5.381,124.56,1012,0
10-Mar-2021 12:50:00,1116.93,923.251871925686,238.425502984025,29.599,64.616,5.4538,125.5,1012,0
10-Mar-2021 13:00:00,904.41,630.065056135603,306.903100437943,29.8,65.509,5.9296,123.68,1012,0
10-Mar-2021 13:10:00,857.16,583.223362852655,307.90143927794,29.332,67.845,5.2261,125.49,1012,0
10-Mar-2021 13:20:00,1018.44,861.301098460171,213.795825475533,29.468,65.453,5.7175,130.485,1012,0
10-Mar-2021 13:30:00,921.58,733.038722389469,242.528746025733,29.654,65.769,5.587,127.55,1012,0
10-Mar-2021 13:40:00,923.94,793.779217466949,198.296173000175,29.262,67.394,5.8702,123.38,1012,0
10-Mar-2021 13:50:00,945.4,861.513478024045,168.329363459002,29.42,66.366,6.019,127.93,1012,0
10-Mar-2021 14:00:00,930.3,861.257126569874,165.732334618269,29.644,63.635,5.7151,124.54,1012,0
10-Mar-2021 14:10:00,913.3,860.690474148473,162.902788639558,29.6,63.819,6.3723,126.005,1012,0
10-Mar-2021 14:20:00,904.7,875.244644820237,156.999070796641,29.382,66.012,6.1925,127.21,1012,0
10-Mar-2021 14:30:00,906.2,903.048788457015,151.794604001293,29.275,68.341,6.4576,126.08,1012,0
10-Mar-2021 14:40:00,858.5,869.141540500464,150.46306069897,28.898,65.154,6.483,119.1,1012,0
10-Mar-2021 14:50:00,832,863.692817019242,147.459955267196,29.385,63.203,5.6268,124.96,1011.5,0
10-Mar-2021 15:00:00,804.39,858.649138934418,144.110283657414,29.457,65.425,5.6903,127.58,1011,0
10-Mar-2021 15:10:00,779.69,861.315876046697,138.887122740942,29.369,66.142,6.138,122.36,1011,0
10-Mar-2021 15:20:00,750.61,858.496236635309,134.52572602812,28.966,66.611,5.3622,118.59,1011,0
10-Mar-2021 15:30:00,714.44,843.49797441359,132.457339309505,29.339,64.662,5.5501,122.8,1011,0
10-Mar-2021 15:40:00,681.49,836.803650074854,128.357516634992,29.268,64.825,6.0109,120.2,1011,0
10-Mar-2021 15:50:00,655.37,847.825413214448,120.464426478309,29.252,65.728,5.4809,116.26,1011,0
10-Mar-2021 16:00:00,606.99,807.423840618726,122.851455933417,28.888,67.149,6.0294,122.705,1011,0
10-Mar-2021 16:10:00,571.19,798.77987913988,118.15327631188,28.791,67.504,5.6907,120.77,1011,0
10-Mar-2021 16:20:00,532.49,782.688982297572,114.701382058543,28.791,67.543,5.5891,124.76,1011,0
10-Mar-2021 16:30:00,492.09,761.255522081128,111.89403980298,28.62,67.146,5.7533,124.76,1011,0
10-Mar-2021 16:40:00,452.37,742.001234937262,107.96109542196,28.637,66.909,5.513,120.59,1011,0
10-Mar-2021 16:50:00,410.54,713.198760093927,105.210937300243,28.469,67.303,5.1476,120.96,1011,0
10-Mar-2021 17:00:00,368.72,681.860687480954,101.938778280178,28.437,68.033,5.7677,123.23,1011.7,0
10-Mar-2021 17:10:00,327.82,651.840935152093,97.2725572013177,28.096,67.7,5.7268,120.91,1012,0
10-Mar-2021 17:20:00,286.79,616.543082141782,92.1652181618686,28.163,68.604,5.2455,121.81,1012,0
10-Mar-2021 17:30:00,245.54,573.488630463653,86.7072744472556,28.017,68.249,5.9189,119.91,1012,0
10-Mar-2021 17:40:00,205.16,526.761493464802,79.8291668797492,27.902,69.16,6.3306,119.16,1012,0
10-Mar-2021 17:50:00,166.32,480.044203332501,70.9635117082686,27.679,70.162,6.1542,116.04,1012,0
10-Mar-2021 18:00:00,126.39,402.107002233362,62.3621140932884,27.666,70.951,5.3518,116.93,1012,0
10-Mar-2021 18:10:00,87.515,299.341642764269,51.5611072053735,27.391,71.218,5.8005,113.65,1012,0
10-Mar-2021 18:20:00,53.06,70.9686821594115,36.6845953963886,27.06,71.834,5.3563,114.75,1012,0
10-Mar-2021 18:30:00,24.416,0,19.0806720188541,27.137,72.659,4.2519,111.8,1012,0
10-Mar-2021 18:40:00,4.9996,8.59673979617901,3.99029521946259,26.969,73.122,4.2929,108.625,1012.6,0
10-Mar-2021 18:50:00,0.4887,0,0.4887,26.856,73.928,3.3364,110.28,1013,0
10-Mar-2021 19:00:00,0,0,0,26.759,74.706,3.8212,106.18,1013,0
10-Mar-2021 19:10:00,0,0,0,26.625,75.155,3.6238,105.71,1013,0
10-Mar-2021 19:20:00,0,0,0,26.475,75.514,2.3635,101.44,1013,0
10-Mar-2021 19:30:00,0,0,0,26.322,76.375,2.9153,105.18,1013,0
10-Mar-2021 19:40:00,0,0,0,26.231,77.257,2.3204,103.78,1013,0
10-Mar-2021 19:50:00,0,0,0,25.939,77.603,3.1707,103.841,1013,0
10-Mar-2021 20:00:00,0,0,0,25.899,77.647,3.0249,108.38,1013.4,0
10-Mar-2021 20:10:00,0,0,0,25.762,77.628,2.3323,104.03,1014,0
10-Mar-2021 20:20:00,0,0,0,25.682,77.606,2.7417,109.77,1014,0
10-Mar-2021 20:30:00,0,0,0,25.605,77.822,3.5505,109.07,1014,0
10-Mar-2021 20:40:00,0,0,0,25.61,78.264,3.1344,109.69,1014,0
10-Mar-2021 20:50:00,0,0,0,25.522,78.096,3.7178,110.89,1014,0
10-Mar-2021 21:00:00,0,0,0,25.673,77.702,3.8227,112.38,1014,0
10-Mar-2021 21:10:00,0,0,0,25.716,77.437,4.0287,109.19,1014,0
10-Mar-2021 21:20:00,0,0,0,25.728,77.316,2.875,103.96,1014,0
10-Mar-2021 21:30:00,0,0,0,25.476,77.538,2.5535,108.96,1014,0
10-Mar-2021 21:40:00,0,0,0,25.326,77.688,2.1392,104.37,1014,0
10-Mar-2021 21:50:00,0,0,0,25.044,77.726,2.022,95.6,1014,0
10-Mar-2021 22:00:00,0,0,0,24.985,77.769,1.4001,97.07,1014,0
10-Mar-2021 22:10:00,0,0,0,25.029,78.132,1.4229,81.841,1014,0
10-Mar-2021 22:20:00,0,0,0,25.172,78.77,1.2444,92.342,1014,0
10-Mar-2021 22:30:00,0,0,0,25.09,79.819,2.255,106.39,1014,0
10-Mar-2021 22:40:00,0,0,0,24.866,79.044,1.8964,88.234,1014,0
10-Mar-2021 22:50:00,0,0,0,24.851,77.371,1.7015,82.977,1014,0
10-Mar-2021 23:00:00,0,0,0,25.09,76.671,1.2245,81.046,1014,0
10-Mar-2021 23:10:00,0,0,0,24.805,77.329,1.2392,90.042,1014,0
10-Mar-2021 23:20:00,0,0,0,24.603,78.547,1.5255,79.984,1014,0
10-Mar-2021 23:30:00,0,0,0,24.402,79.257,1.5107,91.314,1014,0
10-Mar-2021 23:40:00,0,0,0,24.433,78.904,1.7778,95.72,1014,0
10-Mar-2021 23:50:00,0,0,0,24.337,77.597,1.6257,92.511,1014,0
11-Mar-2021 00:00:00,0,0,0,24.554,77.068,1.3009,97.425,1014,0
11-Mar-2021 00:10:00,0,0,0,24.617,76.916,1.5969,104.88,1013.8,0
11-Mar-2021 00:20:00,0,0,0,24.519,77.128,1.7099,98.11,1013,0
11-Mar-2021 00:30:00,0,0,0,24.661,77.505,1.8795,86.2055,1013,0
11-Mar-2021 00:40:00,0,0,0,24.681,77.693,1.5963,89.004,1013,0
11-Mar-2021 00:50:00,0,0,0,24.665,77.743,1.848,78.744,1013,0
11-Mar-2021 01:00:00,0,0,0,24.593,77.516,1.9684,75.11,1013,0
11-Mar-2021 01:10:00,0,0,0,24.569,77.618,1.348,91.328,1013,0
11-Mar-2021 01:20:00,0,0,0,24.698,78.272,1.8358,94.03,1013,0
11-Mar-2021 01:30:00,0,0,0,24.629,77.697,1.9316,88.281,1013,0
11-Mar-2021 01:40:00,0,0,0,24.903,76.11,1.7746,90.397,1013,0
11-Mar-2021 01:50:00,0,0,0,25.001,74.542,1.8033,85.175,1013,0
11-Mar-2021 02:00:00,0,0,0,25.051,74.077,1.8856,95.266,1013,0
11-Mar-2021 02:10:00,0,0,0,24.988,74.418,2.1981,111.88,1013,0
11-Mar-2021 02:20:00,0,0,0,24.922,74.149,1.3531,100.307,1013,0
11-Mar-2021 02:30:00,0,0,0,24.692,74.623,1.4284,104.07,1013,0
11-Mar-2021 02:40:00,0,0,0,24.659,74.965,2.0216,113.41,1013,0
11-Mar-2021 02:50:00,0,0,0,24.677,74.495,1.5875,102.39,1013,0
11-Mar-2021 03:00:00,0,0,0,24.571,74.4,1.1462,99.722,1013,0
11-Mar-2021 03:10:00,0,0,0,24.328,74.92,1.4858,104.15,1013,0
11-Mar-2021 03:20:00,0,0,0,24.251,75.392,1.2554,92.95,1013,0
11-Mar-2021 03:30:00,0,0,0,24.176,75.819,1.1315,91.816,1013,0
11-Mar-2021 03:40:00,0,0,0,24.255,76.752,1.6184,111.16,1013,0
11-Mar-2021 03:50:00,0,0,0,24.241,78.023,1.8302,86.767,1013,0
11-Mar-2021 04:00:00,0,0,0,24.528,79.126,1.6874,94.82,1012.5,0
11-Mar-2021 04:10:00,0,0,0,24.597,79.621,2.2461,92.4,1012.7,0
11-Mar-2021 04:20:00,0,0,0,24.644,79.049,2.0938,90.59,1012,0
11-Mar-2021 04:30:00,0,0,0,24.695,78.37,2.1084,99.71,1012,0
11-Mar-2021 04:40:00,0,0,0,24.711,78.587,1.7409,98.78,1012,0
11-Mar-2021 04:50:00,0,0,0,24.585,79.219,1.7763,95.23,1012.1,0
11-Mar-2021 05:00:00,0,0,0,24.518,80.087,1.8224,98.48,1012.1,0
11-Mar-2021 05:10:00,0,0,0,24.427,80.57,1.7137,102.94,1013,0
11-Mar-2021 05:20:00,0,0,0,24.26,80.64,1.7373,99,1013,0
11-Mar-2021 05:30:00,0,0,0,24.081,80.248,1.6584,93.06,1013,0
11-Mar-2021 05:40:00,0,0,0,23.864,79.563,1.4081,99.3,1013,0
11-Mar-2021 05:50:00,0,0,0,23.665,78.162,1.5711,100.61,1013,0
11-Mar-2021 06:00:00,0,0,0,23.823,76.43,1.7397,94.12,1013,0
